DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,MA_5,MA_20,Price_Change,High_Low_Range,Return,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower
2023-01-01 14:00:00,1,EUR/USD,1.08073,1.0811,1.0801,1.0809,1989,1.9,1.079962,,0.00017000000000000348,0.0009999999999998899,-0.00022198790165939286,55.59681817834456,,,,,,
2023-01-01 15:00:00,1,EUR/USD,1.08044,1.08063,1.07973,1.08036,3488,1.0,1.0801820000000002,,-8.000000000008001e-05,0.0008999999999999009,-0.0004995836802664799,49.80416927993786,,,,,,
2023-01-01 16:00:00,1,EUR/USD,1.08036,1.08099,1.08009,1.08047,2450,1.8,1.080464,,0.0001100000000000545,0.0008999999999999009,0.00010181791254781913,50.92583588045415,,,,,,
2023-01-01 17:00:00,1,EUR/USD,1.07876,1.08032,1.0787,1.07888,2579,1.2,1.08035,,0.00012000000000012001,0.0016199999999999548,-0.0014715818116189938,37.78316573658506,,,,,,
2023-01-01 18:00:00,1,EUR/USD,1.07877,1.07893,1.07769,1.07871,3390,2.0,1.0798640000000002,,-5.999999999994898e-05,0.0012399999999999078,-0.0001575708141776655,36.692822967097975,,,,,,
2023-01-01 19:00:00,1,EUR/USD,1.07828,1.07864,1.07773,1.07863,1814,0.8,1.07941,1.080104,0.0003500000000000725,0.0009099999999999664,-7.416265724813353e-05,36.1639320626955,,,,1.080104,1.081690687114714,1.0785173128852859
2023-01-01 20:00:00,1,EUR/USD,1.07879,1.08002,1.07859,1.07869,2929,2.0,1.079076,1.0800115,-9.999999999998899e-05,0.0014300000000000423,5.5626118316665085e-05,36.89856459733268,,,,1.0800115,1.0816982753258806,1.0783247246741192
2023-01-01 21:00:00,1,EUR/USD,1.07718,1.07785,1.07681,1.07743,4387,1.7,1.078468,1.079869,0.0002500000000000835,0.0010399999999999299,-0.001168083508700235,29.278525366486278,,,,1.079869,1.0818894939990014,1.0778485060009986
2023-01-01 22:00:00,1,EUR/USD,1.07965,1.0797,1.07863,1.07895,1816,0.8,1.078482,1.0797895,-0.0006999999999999229,0.0010700000000001264,0.001410764504422568,44.238745863434175,,,,1.0797895,1.081823210648052,1.0777557893519478
2023-01-01 23:00:00,1,EUR/USD,1.07834,1.07925,1.07786,1.07833,2483,1.1,1.078406,1.0796620000000001,-1.0000000000065512e-05,0.0013900000000000023,-0.000574632744798298,40.47748866704304,,,,1.0796620000000001,1.0817257693669597,1.0775982306330405
2023-01-02 00:00:00,1,EUR/USD,1.07769,1.07769,1.07669,1.07719,2014,1.9,1.078118,1.0795065,-0.0004999999999999449,0.001000000000000112,-0.0010571902849776382,34.644830653555275,,,,1.0795065,1.0818093614808537,1.0772036385191461
2023-01-02 01:00:00,1,EUR/USD,1.07718,1.07718,1.07654,1.07684,3878,1.5,1.0777480000000002,1.0793495,-0.00034000000000000696,0.0006399999999999739,-0.0003249194663894617,33.069303551230846,-0.0007585502858773463,,,1.0793495,1.081914997807444,1.0767840021925559
2023-01-02 02:00:00,1,EUR/USD,1.07536,1.07536,1.07497,1.07511,1606,1.7,1.0772840000000001,1.0790615000000001,-0.0002500000000000835,0.0003900000000001125,-0.0016065525054790308,26.62423769244728,-0.0009701990491430834,,,1.0790615000000001,1.0821245525623961,1.075998447437604
2023-01-02 03:00:00,1,EUR/USD,1.07376,1.07402,1.07304,1.07369,4553,0.8,1.076232,1.0786919999999998,-7.00000000000145e-05,0.0009799999999999809,-0.0013207950814334568,22.71154365279797,-0.0012382406836199955,,,1.0786919999999998,1.0824057452793643,1.0749782547206352
2023-01-02 04:00:00,1,EUR/USD,1.07416,1.07439,1.073,1.07401,1643,1.7,1.0753679999999999,1.0783635,-0.0001500000000000945,0.0013900000000000023,0.0002980376086205716,25.37312817097792,-0.0014086067427274696,,,1.0783635,1.0824904323958606,1.0742365676041394
2023-01-02 05:00:00,1,EUR/USD,1.07496,1.07511,1.0741,1.07471,5620,1.8,1.074872,1.0780904999999998,-0.00024999999999986144,0.0010099999999999554,0.0006517630189664114,30.97299147570017,-0.0014701914700312457,,,1.0780904999999998,1.0824206707818518,1.073760329218148
2023-01-02 06:00:00,1,EUR/USD,1.07535,1.07661,1.07535,1.07559,1910,2.0,1.0746220000000002,1.0779070000000002,0.00024000000000001798,0.0012600000000000389,0.0008188255436349934,37.33875529229784,-0.0014314878635595107,,,1.0779070000000002,1.0823333578707564,1.073480642129244
2023-01-02 07:00:00,1,EUR/USD,1.07511,1.07519,1.07459,1.07472,3900,1.4,1.074544,1.07769,-0.0003900000000001125,0.000600000000000156,-0.0008088583939978022,34.00037057731379,-0.0014542529825509742,,,1.07769,1.082291065094085,1.0730889349059152
2023-01-02 08:00:00,1,EUR/USD,1.07416,1.07589,1.0741,1.07443,1745,1.9,1.074692,1.077439,0.00026999999999999247,0.0017899999999999583,-0.0002698377251748596,32.94305684892427,-0.0014786501215608983,,,1.077439,1.08217437707052,1.07270362292948
2023-01-02 09:00:00,1,EUR/USD,1.07481,1.07502,1.07455,1.07495,4396,1.3,1.07488,1.0771295,0.000140000000000029,0.0004700000000001925,0.0004839775508875821,36.74169396814203,-0.0014394324940438796,-0.001302827984579692,-0.00013660450946418766,1.0771295,1.081661627425394,1.072597372574606
2023-01-02 10:00:00,1,EUR/USD,1.07407,1.07493,1.07407,1.07447,3250,1.5,1.074832,1.076808,0.00039999999999995595,0.0008599999999998609,-0.00044653239685565893,34.78296975438802,-0.0014305932417835177,-0.0013283810360204572,-0.00010221220576306042,1.076808,1.0811321165571721,1.0724838834428279
2023-01-02 11:00:00,1,EUR/USD,1.07523,1.07523,1.07445,1.07489,3058,1.7,1.074692,1.0765345,-0.00034000000000000696,0.0007800000000000029,0.00039089039247253154,37.90244370158485,-0.0013738605713027319,-0.0013374769430769123,-3.638362822581953e-05,1.0765345,1.0806101814154212,1.0724588185845787
2023-01-02 12:00:00,1,EUR/USD,1.07575,1.07662,1.07531,1.07605,3856,1.8,1.074958,1.0763135,0.00029999999999996696,0.0013099999999999223,0.0010791801951828273,45.63671525517351,-0.0012212197545864445,-0.0013142255053788187,9.300575079237419e-05,1.0763135,1.079969335198694,1.0726576648013058
2023-01-02 13:00:00,1,EUR/USD,1.07707,1.07707,1.07613,1.0766,2991,1.6,1.0753920000000001,1.0761995,-0.00046999999999997044,0.0009399999999999409,0.0005111286650250069,48.88731140092511,-0.0010438376930044235,-0.0012601479429039397,0.00021631024989951617,1.0761995,1.0796653590565704,1.0727336409434296
2023-01-02 14:00:00,1,EUR/USD,1.07787,1.07798,1.07746,1.07763,2025,1.5,1.075928,1.0761455,-0.00024000000000001798,0.0005199999999998539,0.0009567155861045507,54.387758135157505,-0.0008108023149215882,-0.0011702788173074696,0.00035947650238588144,1.0761455,1.0794845506135744,1.0728064493864256
2023-01-02 15:00:00,1,EUR/USD,1.0768,1.0774,1.0768,1.07737,3564,1.5,1.076508,1.0760825,0.0005699999999999594,0.0005999999999999339,-0.00024127019477937495,52.84190403580758,-0.0006397255678205482,-0.0010641681674100855,0.0004244425995895372,1.0760825,1.0792760427036463,1.0728889572963538
2023-01-02 16:00:00,1,EUR/USD,1.07652,1.07745,1.07652,1.07687,2084,1.5,1.076904,1.0759915000000002,0.0003500000000000725,0.0009300000000000974,-0.00046409311564266087,49.9043421853235,-0.0005382867993757312,-0.0009589918938032147,0.00042070509442748347,1.0759915000000002,1.0789797789361124,1.073003221063888
2023-01-02 17:00:00,1,EUR/USD,1.07804,1.07888,1.0766,1.0776,4511,2.0,1.0772140000000001,1.076,-0.000440000000000218,0.0022800000000000598,0.0006778905531772406,53.93108663890121,-0.0003944440400600602,-0.0008460823230545838,0.0004516382829945236,1.076,1.0790055149309248,1.0729944850690754
2023-01-02 18:00:00,1,EUR/USD,1.07569,1.07569,1.07506,1.07542,2005,0.8,1.076978,1.0758234999999998,-0.00026999999999999247,0.0006300000000001305,-0.002023014105419274,42.85322749670993,-0.00045115476663526444,-0.00076709681177072,0.00031594204513545553,1.0758234999999998,1.0785133496240518,1.0731336503759479
2023-01-02 19:00:00,1,EUR/USD,1.07518,1.07571,1.0744,1.07529,2542,1.1,1.07651,1.0756715,0.0001100000000000545,0.0013099999999999223,-0.00012088300384960338,42.29529676149604,-0.00050081525307899,-0.000713840500032374,0.000213025246953384,1.0756715,1.078109386584731,1.0732336134152687
2023-01-02 20:00:00,1,EUR/USD,1.07749,1.07749,1.07651,1.07719,8613,1.3,1.076474,1.0756715,-0.00029999999999996696,0.0009799999999999809,0.0017669651907856743,52.10923754916732,-0.0003824487937049703,-0.0006475621587668933,0.00026511336506192295,1.0756715,1.078109386584731,1.0732336134152687
2023-01-02 21:00:00,1,EUR/USD,1.07823,1.0787,1.07761,1.0783,7600,0.9,1.07676,1.0757445,7.00000000000145e-05,0.0010900000000000354,0.001030458879120566,56.738269420833255,-0.00019680613985095796,-0.0005574109549837062,0.00036060481513274824,1.0757445,1.07839604652986,1.07309295347014
2023-01-02 22:00:00,1,EUR/USD,1.0744,1.07536,1.0744,1.07481,6742,1.6,1.076202,1.0757295,0.00041000000000002146,0.0009600000000000719,-0.003236576091996679,42.74762929130898,-0.00032752136956815114,-0.0005114330379005953,0.0001839116683324441,1.0757295,1.0783985708121016,1.0730604291878985
2023-01-02 23:00:00,1,EUR/USD,1.07329,1.07334,1.07302,1.07327,9643,1.8,1.0757720000000002,1.0757085,-2.0000000000131024e-05,0.00031999999999987594,-0.001432811380616239,38.26398015105977,-0.0005490501521723257,-0.0005189564607549414,-3.009369141738431e-05,1.0757085,1.0784471294017286,1.0729698705982713
2023-01-03 00:00:00,1,EUR/USD,1.07202,1.07246,1.07202,1.07222,3086,1.9,1.075158,1.075619,0.00019999999999997797,0.00043999999999999595,-0.0009783185964389318,35.52782062219745,-0.0008001162906550174,-0.0005751884267349566,-0.0002249278639200608,1.075619,1.0786726856419764,1.0725653143580238
2023-01-03 01:00:00,1,EUR/USD,1.07161,1.07282,1.07112,1.0718,8566,1.5,1.07408,1.0754735,0.0001900000000001345,0.0017000000000000348,-0.0003917106563949835,34.46615255954141,-0.0010212066693446875,-0.0006643920752569029,-0.0003568145940877846,1.0754735,1.0789364483103292,1.0720105516896707
2023-01-03 02:00:00,1,EUR/USD,1.07144,1.07196,1.07144,1.07164,2686,1.8,1.072748,1.0752760000000001,0.00019999999999997797,0.000520000000000076,-0.00014928158238491918,34.04872946633891,-0.0011955514769295128,-0.0007706239555914249,-0.0004249275213380879,1.0752760000000001,1.0791194900806447,1.0714325099193556
2023-01-03 03:00:00,1,EUR/USD,1.07142,1.07145,1.07092,1.07111,6162,1.9,1.0720079999999998,1.0750955,-0.00031000000000003247,0.0005299999999999194,-0.0004945690717030882,32.638610052198516,-0.0013608010956707162,-0.0008886593836072832,-0.000472141712063433,1.0750955,1.0793441914456114,1.0708468085543885
2023-01-03 04:00:00,1,EUR/USD,1.0718,1.07232,1.07154,1.07198,4331,2.0,1.07175,1.074973,0.00017999999999984695,0.0007800000000000029,0.0008122415064746313,37.23385339308566,-0.001405360755987406,-0.0009919996580833078,-0.00041336109790409813,1.074973,1.0794276654195363,1.0705183345804636
2023-01-03 05:00:00,1,EUR/USD,1.07242,1.0736,1.07198,1.07264,5329,1.9,1.0718340000000002,1.0748574999999998,0.000220000000000109,0.0016200000000001769,0.0006156831284167552,40.54728877399366,-0.0013716070909250977,-0.0010679211446516658,-0.00030368594627343194,1.0748574999999998,1.079426871400971,1.0702881285990287
2023-01-03 06:00:00,1,EUR/USD,1.07267,1.07299,1.07196,1.0724,5725,1.2,1.0719539999999999,1.074754,-0.00026999999999999247,0.0010300000000000864,-0.0002237470167064659,39.72602968169911,-0.001348676360851453,-0.0011240721878916233,-0.0002246041729598296,1.074754,1.0794459224205024,1.0700620775794976
2023-01-03 07:00:00,1,EUR/USD,1.07234,1.07255,1.07197,1.07243,2193,1.9,1.0721120000000002,1.0746310000000001,8.999999999992347e-05,0.0005799999999998029,2.797463632964181e-05,39.88992266240256,-0.0013129479955704682,-0.0011618473494273923,-0.00015110064614307583,1.0746310000000001,1.0794299703062233,1.0698320296937769
2023-01-03 08:00:00,1,EUR/USD,1.0732,1.0732,1.07209,1.07253,1802,1.6,1.072396,1.074455,-0.0006699999999999484,0.0011099999999999444,9.324617923778256e-05,40.47098493657388,-0.001262016108292352,-0.0011818811012003843,-8.01350070919677e-05,1.074455,1.0792909425141344,1.0696190574858655
2023-01-03 09:00:00,1,EUR/USD,1.071,1.07164,1.07087,1.07123,2967,1.5,1.072246,1.0741865000000002,0.00022999999999995246,0.0007699999999999374,-0.0012120873075812666,35.64679970956469,-0.0013114339617550375,-0.001207791673311315,-0.00010364228844372239,1.0741865000000002,1.0791117300453903,1.06926126995461
2023-01-03 10:00:00,1,EUR/USD,1.07217,1.07235,1.07183,1.07227,3664,1.5,1.072172,1.0739185,9.999999999998899e-05,0.0005199999999998539,0.0009708465969027191,41.640142195964195,-0.001252243573877987,-0.0012166820534246494,-3.556152045333747e-05,1.0739185,1.078644349235853,1.069192650764147
2023-01-03 11:00:00,1,EUR/USD,1.07185,1.0719,1.07156,1.07167,4611,0.9,1.072026,1.0736335,-0.000180000000000069,0.00034000000000000696,-0.0005595605584415297,39.3625063718374,-0.0012394620041866755,-0.0012212380435770546,-1.8223960609620865e-05,1.0736335,1.0781763329267113,1.0690906670732885
2023-01-03 12:00:00,1,EUR/USD,1.07005,1.07087,1.06973,1.07012,3482,1.3,1.071564,1.073296,7.00000000000145e-05,0.0011399999999999189,-0.001446340757882525,34.16371590320982,-0.0013389697543806367,-0.001244784385737771,-9.418536864286568e-05,1.073296,1.0778298345801334,1.0687621654198667
2023-01-03 13:00:00,1,EUR/USD,1.07148,1.07186,1.07148,1.0717,2909,0.9,1.0713979999999999,1.073001,0.000220000000000109,0.00038000000000004697,0.0014764699286062832,42.50041878917289,-0.0012756328663061645,-0.00125095408185145,-2.4678784454714494e-05,1.073001,1.0771255746447377,1.0688764253552625
2023-01-03 14:00:00,1,EUR/USD,1.07253,1.07253,1.07176,1.07204,2823,1.1,1.07156,1.072832,-0.0004899999999998794,0.0007699999999999374,0.00031725296258278135,44.13964620390177,-0.0011843503144950418,-0.0012376333283801685,5.328301388512666e-05,1.072832,1.076821017924253,1.068842982075747
2023-01-03 15:00:00,1,EUR/USD,1.07249,1.07266,1.07223,1.07247,4874,2.0,1.0715999999999999,1.072691,-1.999999999990898e-05,0.00042999999999993044,0.0004011044364016225,46.22754115849565,-0.0010650337817141864,-0.001203113419046972,0.00013807963733278566,1.072691,1.0765186096979724,1.0688633903020277
2023-01-03 16:00:00,1,EUR/USD,1.07274,1.07299,1.07256,1.07258,6158,1.3,1.071782,1.0724605,-0.00015999999999993797,0.0004300000000001525,0.00010256697157040584,46.775596829472576,-0.0009506401018235522,-0.0011526187556022882,0.00020197865377873602,1.0724605,1.0756842150928723,1.0692367849071278
2023-01-03 17:00:00,1,EUR/USD,1.07357,1.07425,1.07263,1.07361,4856,1.5,1.07248,1.072226,4.0000000000040004e-05,0.0016199999999999548,0.0009603013295045315,51.7360035105001,-0.000768016676247596,-0.0010756983397313498,0.0003076816634837538,1.072226,1.074127761288914,1.0703242387110858
2023-01-03 18:00:00,1,EUR/USD,1.07253,1.07303,1.07156,1.0727,2039,2.0,1.07268,1.0721205,0.00017000000000000348,0.0014699999999998603,-0.0008476076042510661,47.52204321361047,-0.0006887759106111169,-0.0009983138539073032,0.0003095379432961863,1.0721205,1.073631029377408,1.070609970622592
2023-01-03 19:00:00,1,EUR/USD,1.07305,1.07389,1.07267,1.07287,4842,1.0,1.072846,1.0721005000000001,-0.000180000000000069,0.0012199999999999989,0.0001584786053883125,48.368116039216105,-0.0006052821379831652,-0.0009197075107224757,0.00031442537273931046,1.0721005000000001,1.0735593279542197,1.0706416720457805
2023-01-03 20:00:00,1,EUR/USD,1.0713,1.07243,1.07082,1.07145,1265,2.0,1.072642,1.072062,0.0001500000000000945,0.0016099999999998893,-0.0013235527137490655,42.24182520316711,-0.0006462453401920865,-0.0008650150766163979,0.00021876973642431146,1.072062,1.0735465955678274,1.0705774044321728
2023-01-03 21:00:00,1,EUR/USD,1.07211,1.07305,1.07211,1.0729,1899,1.1,1.072706,1.072117,0.0007900000000000684,0.0009400000000001629,0.0013533062672079765,49.30311528570263,-0.0005553048822055651,-0.0008030730377342314,0.0002477681555286663,1.072117,1.073639709427308,1.070594290572692
2023-01-03 22:00:00,1,EUR/USD,1.07311,1.07311,1.07266,1.07291,1747,1.9,1.0725660000000001,1.0721805,-0.00019999999999997797,0.00045000000000006146,9.320533134626885e-06,49.3491064479375,-0.0004769292540711678,-0.0007378442810016187,0.00026091502693045083,1.0721805,1.0737241252783665,1.0706368747216335
2023-01-03 23:00:00,1,EUR/USD,1.07309,1.07349,1.07247,1.07275,6442,1.2,1.0725760000000002,1.0722625000000001,-0.00034000000000000696,0.0010200000000000209,-0.0001491271402074279,48.58958340696731,-0.00042285228896243865,-0.0006748458825937827,0.000251993593631344,1.0722625000000001,1.0737428901512818,1.0707821098487185
2023-01-04 00:00:00,1,EUR/USD,1.07315,1.07351,1.07228,1.07311,5375,1.5,1.072624,1.072319,-4.0000000000040004e-05,0.0012300000000000644,0.0003355861104636926,50.437909020394116,-0.000346947518133911,-0.0006092662097018083,0.00026231869156789734,1.072319,1.0738377086619928,1.0708002913380072
2023-01-04 01:00:00,1,EUR/USD,1.07285,1.07373,1.07285,1.07318,2605,0.8,1.07297,1.072346,0.00032999999999994145,0.0008799999999999919,6.52309642068527e-05,50.808248377734316,-0.0002779401048849106,-0.0005430009887384289,0.0002650608838535183,1.072346,1.0739052357102157,1.0707867642897844
2023-01-04 02:00:00,1,EUR/USD,1.07409,1.07461,1.07336,1.07387,5060,1.3,1.073164,1.0724195,-0.00021999999999988695,0.0012499999999999734,0.0006429489927133325,54.42341071464751,-0.00016566432407882914,-0.00046753365580650894,0.0003018693317276798,1.0724195,1.0741146516156415,1.0707243483843587
2023-01-04 03:00:00,1,EUR/USD,1.07205,1.07246,1.07191,1.07199,1006,1.7,1.07298,1.0723975,-5.999999999994898e-05,0.0005500000000000504,-0.0017506774563029737,44.76935508903995,-0.00022578256619265602,-0.00041918343788373833,0.0001934008716910823,1.0723975,1.0741029251669338,1.070692074833066
2023-01-04 04:00:00,1,EUR/USD,1.07371,1.07447,1.07282,1.07373,3612,1.4,1.073176,1.0724575,2.0000000000131024e-05,0.0016499999999999293,0.001623149469677898,53.06738306379348,-0.00013150731353306355,-0.0003616482130136034,0.00023014089948053984,1.0724575,1.0742590756992176,1.0706559243007825
2023-01-04 05:00:00,1,EUR/USD,1.07366,1.0743,1.07292,1.0737,2870,1.0,1.0732940000000002,1.072581,4.0000000000040004e-05,0.0013799999999999368,-2.7939984912350724e-05,52.919754874202575,-5.853943964284625e-05,-0.000301026458339452,0.00024248701869660573,1.072581,1.0743676381838556,1.0707943618161444
2023-01-04 06:00:00,1,EUR/USD,1.07375,1.07459,1.07375,1.07409,2888,1.6,1.073476,1.072672,0.00034000000000000696,0.0008399999999999519,0.00036322995250048784,54.68463471779931,3.0407349754124624e-05,-0.00023473969672073666,0.00026514704647486126,1.072672,1.0745680548515302,1.07077594514847
2023-01-04 07:00:00,1,EUR/USD,1.07485,1.07536,1.07485,1.07512,2254,0.9,1.0737260000000002,1.0728445,0.00026999999999999247,0.0005100000000000104,0.0009589512983083637,59.0506090269695,0.00018191372492548652,-0.00015140901239149205,0.00033332273731697857,1.0728445,1.0749596215095143,1.0707293784904857
2023-01-04 08:00:00,1,EUR/USD,1.07461,1.07556,1.07461,1.075,7961,0.8,1.074328,1.0730885,0.00038999999999989043,0.0009500000000000064,-0.00011161544757809505,58.34531471369319,0.0002889695604595399,-6.333329782128566e-05,0.00035230285828082556,1.0730885,1.0750068980296095,1.0711701019703903
2023-01-04 09:00:00,1,EUR/USD,1.07531,1.07531,1.07439,1.07504,2185,1.7,1.0745900000000002,1.0732555,-0.00026999999999999247,0.0009200000000000319,3.720930232553599e-05,58.52314888171348,0.00037274299786704823,2.388196131638113e-05,0.0003488610365506671,1.0732555,1.075241646772021,1.071269353227979
2023-01-04 10:00:00,1,EUR/USD,1.07373,1.07478,1.07373,1.07447,1397,1.4,1.074744,1.0733770000000002,0.0007399999999999629,0.0010499999999999954,-0.0005302128292899999,54.92467470044544,0.0003886595884527999,9.683748674366489e-05,0.000291822101709135,1.0733770000000002,1.0753481022297209,1.0714058977702796
2023-01-04 11:00:00,1,EUR/USD,1.07595,1.07639,1.07541,1.07594,4838,1.4,1.075114,1.0735505,-1.0000000000065512e-05,0.0009799999999999809,0.0013681163736538604,61.499500256944586,0.0005139656398980286,0.0001802631173745376,0.00033370252252349096,1.0735505,1.0757672767140625,1.0713337232859377
2023-01-04 12:00:00,1,EUR/USD,1.07586,1.07631,1.07493,1.0758,2042,0.8,1.07525,1.0737115,-5.999999999994898e-05,0.0013800000000001589,-0.00013011877985746878,60.593009721182064,0.0005951146472706892,0.00026323342335376793,0.00033188122391692126,1.0737115,1.076085124022462,1.0713378759775378
2023-01-04 13:00:00,1,EUR/USD,1.07402,1.07484,1.07392,1.07427,2501,1.9,1.075104,1.0737445,0.0002500000000000835,0.0009200000000000319,-0.001422197434467365,51.63548480376803,0.0005298597140468431,0.00031655868149238297,0.0002133010325544601,1.0737445,1.0761298844553886,1.0713591155446116
2023-01-04 14:00:00,1,EUR/USD,1.07656,1.07656,1.07608,1.07608,3098,1.5,1.0753119999999998,1.0739135000000002,-0.00048000000000003595,0.00048000000000003595,0.0016848650711644986,59.30069874119922,0.0006170832311616081,0.00037666359142622804,0.00024041963973538008,1.0739135000000002,1.0764528957942805,1.0713741042057199
2023-01-04 15:00:00,1,EUR/USD,1.07503,1.07539,1.0743,1.07515,2134,1.2,1.0754480000000002,1.0740275,0.00012000000000012001,0.0010900000000000354,-0.0008642480113001394,54.51948414335565,0.0006042004228479225,0.00042217095771056697,0.00018202946513735555,1.0740275,1.0765739789415991,1.0714810210584007
2023-01-04 16:00:00,1,EUR/USD,1.07633,1.07718,1.0754,1.07615,2153,1.0,1.0754899999999998,1.0742625000000001,-0.000180000000000069,0.0017800000000001148,0.0009301027763566339,58.40313976070503,0.0006669936593788339,0.00047113549804422036,0.00019585816133461356,1.0742625000000001,1.0766782721332957,1.0718467278667045
2023-01-04 17:00:00,1,EUR/USD,1.07482,1.07607,1.07482,1.07563,4197,2.0,1.075456,1.074399,0.0008099999999999774,0.0012499999999999734,-0.0004832040143101235,55.73779647493275,0.0006671080907418858,0.0005103300165837535,0.00015677807415813232,1.074399,1.0767998656772106,1.0719981343227896
2023-01-04 18:00:00,1,EUR/USD,1.07561,1.07586,1.07506,1.07537,3829,1.9,1.075676,1.074522,-0.00024000000000001798,0.0008000000000001339,-0.00024171880665302403,54.400960235179014,0.0006388546327986688,0.0005360349398267366,0.0001028196929719322,1.074522,1.0768562630528729,1.072187736947127
2023-01-04 19:00:00,1,EUR/USD,1.07462,1.07542,1.07345,1.07432,2036,1.0,1.0753240000000002,1.0746005,-0.00029999999999996696,0.0019700000000000273,-0.0009764081199958863,49.262366102741844,0.000525677654264145,0.0005339634827142184,-8.28582845007332e-06,1.0746005,1.0767923711184757,1.0724086288815244
2023-01-04 20:00:00,1,EUR/USD,1.07351,1.07447,1.07262,1.0735,3394,1.1,1.0749939999999998,1.07462,-1.0000000000065512e-05,0.0018500000000001293,-0.0007632735125474577,45.63690560611285,0.0003656024983837991,0.0005002912858481345,-0.00013468878746433538,1.07462,1.0767649195789135,1.0724750804210863
2023-01-04 21:00:00,1,EUR/USD,1.07342,1.07342,1.07238,1.07253,1332,0.9,1.0742699999999998,1.0745875,-0.0008900000000000574,0.0010399999999999299,-0.0009035863996272875,41.7250127337458,0.00015864216259831032,0.0004319614611981697,-0.00027331929859985936,1.0745875,1.0768359116615975,1.0723390883384025
2023-01-04 22:00:00,1,EUR/USD,1.07142,1.07181,1.07107,1.0716,4527,1.7,1.073464,1.074474,0.000180000000000069,0.0007399999999999629,-0.0008671086123464011,38.33241159217647,-7.950217071051036e-05,0.0003296687348164337,-0.00040917090552694405,1.074474,1.0770597099605344,1.0718882900394655
2023-01-04 23:00:00,1,EUR/USD,1.06983,1.07078,1.06909,1.07039,1778,1.9,1.072468,1.074394,0.0005599999999998939,0.0016899999999999693,-0.0011291526689064524,34.41198638004346,-0.0003617006977107984,0.00019139484831098727,-0.0005530955460217857,1.074394,1.0773540770260261,1.071433922973974
2023-01-05 00:00:00,1,EUR/USD,1.07074,1.07111,1.07074,1.07079,5344,1.0,1.0717619999999999,1.074247,4.999999999988347e-05,0.00036999999999998145,0.00037369556890465283,36.716180265918624,-0.0005467656325661707,4.3762752135555666e-05,-0.0005905283847017264,1.074247,1.0775914288002597,1.0709025711997402
